timestamp_utc,timestamp_local,weekday,hour,minute,is_holiday,is_school_holiday,uid,name,currentfill,freespace,maxspace,fill_ratio
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,LIDO-1,Luzern,0,3500,3500,0.0
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,RISCH-1,Rotkreuz,16,584,600,0.0267
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,SSD-10,Seebad Utoquai,32,768,800,0.04
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,seb6946,Strandbad Mythenquai,0,4500,4500,0.0
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,seb6947,Strandbad Tiefenbrunnen,0,3500,3500,0.0
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,seb6948,Strandbad Wollishofen,6,694,700,0.0086
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,SSD-5,Waermebad Kaeferberg,9,61,70,0.1286
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,WEN-1,Wengen,0,70,70,0.0
2026-05-02T07:10:15+00:00,2026-05-02T09:10:15+02:00,Saturday,9,10,False,True,HUENENBERG-1,Zug,0,1000,1000,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,IMBAD-1,Adliswil,0,2000,2000,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,WEYERMANNSHAUS-1,Bern,1,3499,3500,0.0003
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,MARZILI-1,Bern,8,14991,14999,0.0005
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,WYLERBAD-1,Bern,34,2466,2500,0.0136
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,BADI-1,Enge,15,39,54,0.2778
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,FREIBAD-1,Entfelden,0,1300,1300,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,flb6939,Flussbad Oberer Letten,4,996,1000,0.004
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,flb6940,Flussbad Unterer Letten,0,800,800,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,flb8803,Flussbad Unterer Letten (Flussteil),0,800,800,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,flb6941,Frauenbad Stadthausquai,0,350,350,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,fb006,Freibad Allenmoos,0,2500,2500,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,fb008,Freibad Auhof,0,2001,2001,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,fb012,Freibad Heuried,21,2579,2600,0.0081
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,LETZI-1,Freibad Letzigraben,174,3626,3800,0.0458
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-11,Freibad Seebach,151,1849,2000,0.0755
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,fb018,Freibad Zwischen den Hölzern,0,2000,2000,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-1,Hallenbad Altstetten,0,0,0,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-2,Hallenbad Blaesi,24,46,70,0.3429
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-3,Hallenbad Bungertwies,4,66,70,0.0571
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-4,Hallenbad City,89,131,220,0.4045
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-6,Hallenbad Leimbach,4,76,80,0.05
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-7,Hallenbad Oerlikon,94,106,200,0.47
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-8,Josel-Areal,39,161,200,0.195
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,LIDO-1,Luzern,0,3500,3500,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,RISCH-1,Rotkreuz,19,581,600,0.0317
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-10,Seebad Utoquai,223,577,800,0.2787
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,seb6946,Strandbad Mythenquai,2,4498,4500,0.0004
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,seb6947,Strandbad Tiefenbrunnen,0,3500,3500,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,seb6948,Strandbad Wollishofen,6,694,700,0.0086
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,SSD-5,Waermebad Kaeferberg,16,54,70,0.2286
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,WEN-1,Wengen,0,70,70,0.0
2026-05-02T10:15:03+00:00,2026-05-02T12:15:03+02:00,Saturday,12,15,False,True,HUENENBERG-1,Zug,0,1000,1000,0.0
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,flb6939,Flussbad Oberer Letten,3,997,1000,0.003
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,flb6940,Flussbad Unterer Letten,1,799,800,0.0013
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,fb012,Freibad Heuried,15,2585,2600,0.0058
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,LETZI-1,Freibad Letzigraben,300,3500,3800,0.0789
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,SSD-11,Freibad Seebach,246,1754,2000,0.123
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,SSD-4,Hallenbad City,59,161,220,0.2682
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,SSD-7,Hallenbad Oerlikon,70,130,200,0.35
2026-05-02T11:19:53+00:00,2026-05-02T13:19:53+02:00,Saturday,13,19,False,True,SSD-10,Seebad Utoquai,306,494,800,0.3825
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,flb6939,Flussbad Oberer Letten,3,997,1000,0.003
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,flb6940,Flussbad Unterer Letten,1,799,800,0.0013
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,fb012,Freibad Heuried,14,2586,2600,0.0054
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,LETZI-1,Freibad Letzigraben,324,3476,3800,0.0853
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,SSD-11,Freibad Seebach,264,1736,2000,0.132
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,SSD-4,Hallenbad City,61,159,220,0.2773
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,SSD-7,Hallenbad Oerlikon,70,130,200,0.35
2026-05-02T11:24:57+00:00,2026-05-02T13:24:57+02:00,Saturday,13,24,False,True,SSD-10,Seebad Utoquai,318,482,800,0.3975
